Player_ID,Name,DOB,Salary,Goals,Club_Name
3654,Bartosz Bialek,2001-11-11,,2,Wolfsburg
3655,Sami Lahssaini,1998-09-18,,0,Metz
3656,Giuseppe Ciocci,2002-01-24,,0,Cagliari
3657,Isak Jansson,2002-01-31,,1,Nice
3658,Eliot Matazo,2002-02-15,,2,Monaco
3659,Mattia Chiesa,2000-07-16,,0,Verona
3660,Luke McNally,1999-09-20,,0,Burnley
3661,Nuno Tavares,2000-01-26,,7,Lazio
3662,Arnau Puigmal,2001-01-10,,1,Almeria
3663,Pierre Cornud,1996-12-12,,0,St Etienne
3664,Diego Stramaccioni,2001-01-02,,0,Juventus
3665,Mory Bamba,2002-06-01,,0,Roma
3666,Abdourahmane Barry,2000-02-21,,0,Greuther Furth
3667,Trey Vimalin,2001-01-28,,0,Reims
3668,Junior Dina Ebimbe,2000-11-21,,11,Brest
3669,Fouad El Maach,2001-01-02,,0,Monaco
3670,Han-Noah Massengo,2001-07-07,,2,Augsburg
3671,Billy Crellin,2000-06-30,,0,Everton
3672,Óscar Castro,2001-06-20,,0,Ath Madrid
3673,Nacho Quintana,2001-02-23,,0,Sevilla
3674,Amad Diallo,2002-07-11,,10,Man United
3675,Théo Sainte-Luce,1998-10-20,,2,Montpellier
3676,Semuel Pizzignacco,2001-09-01,,0,Monza
3677,Levi Lumeka,1998-09-05,,0,Troyes
3678,Alfonso Pastor,2000-10-04,,0,Sevilla
3679,Adrián González,2000-03-20,,0,Sevilla
3680,Bryan Gil,2001-02-11,,11,Girona
3681,Joan Rojas,2000-01-14,,0,Ath Madrid
3682,Dion Ruffo Luci,2001-07-12,,0,Bologna
3683,Matias Rocchi,2002-10-23,,0,Bologna
3684,Mattia Compagnon,2001-11-06,,0,Juventus
3685,Fábio Vieira,2000-05-30,,7,
3686,João Mário,2000-01-03,,0,Bologna
3687,Sergio Santos,2001-01-03,,0,Real Madrid
3688,Benjamín Garay,2000-04-19,,0,Mallorca
3689,Sergio Arribas,2001-09-30,,9,Almeria
3690,Jordi Martín,2001-01-05,,0,Getafe
3691,Pablo Rodríguez,2001-08-04,,0,Lecce
3692,Mykhaylo Mudryk,2001-01-05,,5,Chelsea
3693,Kwasi Sibo,1998-06-24,,0,
3694,Kays Ruiz-Atil,2002-08-26,,0,Auxerre
3695,Lucas Felippe,2000-05-03,,0,Verona
3696,Alessio Furlanetto,2002-02-07,,0,Lazio
3697,Tommaso Milanese,2002-07-31,,0,Cremonese
3698,Chris Ramos,1997-01-18,,6,Cadiz
3699,Sebastiano Esposito,2002-07-02,,13,Cagliari
3700,Thijs Dallinga,2000-08-03,,31,Bologna
3701,Florian Baranik,2002-02-02,,0,Monaco
3702,Djibrail Dib,2002-07-03,,0,Lyon
3703,Naouirou Ahamada,2002-03-29,,2,Auxerre
3704,Exaucé Mpembele Boula,2002-05-15,,0,Lille
3705,Samuel Yépié Yépié,2002-10-02,,0,Nantes
3706,Janis Antiste,2002-08-18,,2,Sassuolo
3707,Georginio Rutter,2002-04-20,,18,Brighton
3708,Pierre Ekwah,2002-01-15,,1,St Etienne
3709,Tanguy Nianzou,2002-06-07,,4,Sevilla
3710,Timothée Pembélé,2002-09-09,,3,Le Havre
3711,Alexis Beka Beka,2001-03-29,,0,Nice
3712,Giacomo Olzer,2001-04-14,,0,Milan
3713,Daniel Maldini,2001-10-11,,14,Lazio
3714,Angelo Ndrecka,2001-09-24,,0,Lazio
3715,Jessy Deminguet,1998-01-07,,2,Metz
3716,Siriky Sanogo,2001-12-21,,0,Benevento
3717,Lorenzo Moretti,2002-02-26,,0,Inter
3718,Fredrik Oppegård,2002-08-07,,0,Auxerre
3719,Bryan Okoh,2003-05-16,,0,Auxerre
3720,Luca Jaquez,2003-06-02,,0,Stuttgart
3721,Kristian Sekularac,2003-12-07,,0,Fulham
3722,Iuri Tabatadze,1999-11-29,,0,Cadiz
3723,Giorgi Gocholeishvili,2001-02-14,,0,
3724,Mateo Klimowicz,2000-07-06,,1,Stuttgart
3725,Tomas Suslov,2002-06-07,,3,Verona
3726,Carlos Vicente,1999-04-23,,7,Alaves
3727,Jakub Ojrzynski,2003-02-19,,0,Liverpool
3728,Davy Rouyard,1999-08-17,,0,
3729,Corentin Michel,2000-03-20,,0,Troyes
3730,Tidiane Malbec,2001-11-03,,0,
3731,Johab Pascal,2000-03-10,,0,
3732,Dilane Bakwa,2002-08-26,,10,Nott'm Forest
3733,Amadou Traoré,2002-03-07,,0,
3734,Thomas Carrique,1999-02-26,,0,Celta
3735,Ismaël Sow,2001-02-19,,0,
3736,Zak Swanson,2000-09-28,,0,Arsenal
3737,Emeric Depussay,2001-08-27,,0,
3738,Mikkel Damsgaard,2000-07-03,,7,Brentford
3739,Sepp van den Berg,2001-12-20,,4,Brentford
3740,Antonio Russo,2000-02-01,,0,Salernitana
3741,Enzo Boyomo,2001-10-07,,3,Osasuna
3742,Emil Staugaard,2001-09-20,,0,St Pauli
3743,Marc Vidal,2000-02-14,,0,Celta
3744,Nikola Sekulov,2002-02-18,,0,Juventus
3745,Carmine Iannone,2001-07-19,,0,Salernitana
3746,Jonathan Fischer,2001-11-09,,0,Metz
3747,Illan Meslier,2000-03-02,,0,Leeds
3748,Alessandro Sorrentino,2002-04-03,,0,Monza
3749,Alex Gilbert,2001-12-28,,0,Brentford
3750,Rhys Norrington-Davies,1999-04-22,,0,
3751,Mohamed Camara,2000-01-06,,1,Monaco
3752,Cheick Doucouré,2000-01-08,,3,Crystal Palace
3753,Mohammed Kudus,2000-08-02,,15,Tottenham
3754,Eric Ayiah,2000-03-06,,0,Monaco
3755,Seydouba Cissé,2001-02-10,,3,Leganes
3756,Stefano Turati,2001-09-05,,0,Sassuolo
3757,Márk Kosznovszky,2002-04-17,,0,Parma
3758,Krisztofer Horváth,2002-01-08,,0,Torino
3759,Malthe Højholt,2001-04-16,,0,
3760,Mikkel Kaufmann,2001-01-03,,2,Heidenheim
3761,Seong-hoon Cheon,2000-09-21,,0,Augsburg
3762,Kelyan Guessoum,1999-02-05,,0,Nimes
3763,Lameck Banda,2001-01-29,,7,Lecce
3764,Sergio Carreira,2000-10-13,,3,Celta
3765,José Juan Macías,1999-09-22,,0,Getafe
3766,Brian Oddei,2002-09-18,,0,Sassuolo
3767,Tuta,1999-07-04,,9,Ein Frankfurt
3768,Nikolai Kemlein,2002-07-12,,0,Union Berlin
3769,Philip Yeboah,2002-09-27,,0,Verona
3770,Bernardo Calabrese,2002-04-25,,0,Verona
3771,Anis Ben Slimane,2001-03-16,,0,Norwich
3772,Brandon Soppy,2002-02-21,,0,Torino
3773,Jay Idzes,2000-06-02,,1,Sassuolo
3774,Taylor Gardner-Hickman,2001-12-30,,0,West Brom
3775,Isaak Davies,2001-09-25,,0,
3776,Iker Álvarez,2001-07-25,,0,
3777,Miguel Azeez,2002-09-20,,0,Arsenal
3778,Josh Martin,2001-09-09,,0,Norwich
3779,Raul Steau,2001-04-22,,0,Sassuolo
3780,Fabiano Parisi,2000-11-09,,4,Fiorentina
3781,Álex Baena,2001-07-20,,17,Ath Madrid
3782,Adrián Quintela,2001-03-11,,0,Vallecano
3783,Alejandro Pérez,2001-01-07,,0,Espanol
3784,Germán Valera,2002-03-16,,4,
3785,Nathan Ngoy,2003-06-10,,1,Lille
3786,Melvin Zinga,2002-03-16,,0,Angers
3787,Teden Mengi,2002-04-30,,1,Luton
3788,Iñaki Álvarez,1997-06-18,,0,Osasuna
3789,Osman Bukari,1998-12-13,,2,Nantes
3790,Zeki Amdouni,2000-12-04,,5,Burnley
3791,Fabio Schneider,2002-07-31,,0,Union Berlin
3792,Martim Neto,2003-01-14,,2,
3793,Diego Altube,2000-02-22,,0,Real Madrid
3794,Sander Tangvik,2002-11-29,,0,
3795,Augustus Kargbo,1999-08-24,,0,Crotone
3796,Thuler,1999-03-10,,0,Montpellier
3797,Matteo Cancellieri,2002-02-12,,11,Lazio
3798,Nicola Zalewski,2002-01-23,,5,Atalanta
3799,Ilario Monterisi,2001-12-19,,2,Frosinone
3800,Davide Masella,2002-05-12,,0,Benevento
3801,Gonçalo Ramos,2001-06-20,,26,Paris SG
3802,Shuto Machino,1999-09-30,,14,M'gladbach
3803,Owen Hesketh,2002-10-10,,0,Wolves
3804,Owen Beck,2002-08-09,,0,Liverpool
3805,Fran Vieites,1999-05-07,,0,Betis
3806,Mousa Tamari,1997-06-10,,11,Rennes
3807,Demba Seck,2001-02-10,,0,Torino
3808,Adam Hlozek,2002-07-25,,15,Hoffenheim
3809,Lukas Vorlicky,2002-01-18,,0,Atalanta
3810,Filip Stanković,2002-02-25,,0,Venezia
3811,Jon Moncayola,1998-05-13,,7,Osasuna
3812,Nahuel Estévez,1995-11-14,,0,Parma
3813,Matheus Henrique,1997-12-19,,6,Sassuolo
3814,Luigi Aquino,2002-02-01,,0,Sampdoria
3815,Bruno Méndez,1999-09-10,,2,Granada
3816,Santiago Gimenez,2001-04-18,,5,Milan
3817,Tjark Ernst,2003-03-15,,0,Hertha
3818,Tim Lemperle,2002-02-05,,9,Hoffenheim
3819,Riccardo Boscolo Chio,2002-07-06,,0,Inter
3820,Nicholas Bonfanti,2002-03-28,,0,Inter
3821,Pedro Porro,1999-09-13,,8,Tottenham
3822,Kerim Calhanoglu,2002-08-26,,0,Schalke 04
3823,Keenan Appiah-Forson,2001-10-16,,0,West Ham
3824,Malachi Fagan-Walcott,2002-03-11,,0,Tottenham
3825,J'Neil Bennett,2001-12-07,,0,Tottenham
3826,Vasilios Pavlidis,2002-09-04,,0,Schalke 04
3827,Antonis Siatounis,2002-08-26,,0,Monza
3828,Mattia Turra,2002-08-29,,0,Verona
3829,Christian Pierobon,2002-03-26,,0,Verona
3830,Ruan Tressoldi,1999-06-07,,0,Sassuolo
3831,Iwo Kaczmarski,2004-04-16,,0,Empoli
3832,Oliwier Zych,2004-06-28,,0,Aston Villa
3833,Romain Faivre,1998-07-14,,29,Auxerre
3834,Filip Marchwinski,2002-01-10,,0,Lecce
3835,Arsen Zakharyan,2003-05-26,,2,Sociedad
3836,Jorge Herrando,2001-02-28,,1,Osasuna
3837,Hubert Idasiak,2002-02-03,,0,Napoli
3838,Martín Payero,1998-09-11,,4,Cremonese
3839,Omar Khailoti,2001-09-05,,0,Bologna
3840,Destiny Udogie,2002-11-28,,10,Tottenham
3841,Saad Agouzoul,1997-08-10,,0,Auxerre
3842,Roger Brugué,1996-11-04,,0,Levante
3843,Matteo Saccani,2001-01-01,,0,Sassuolo
3844,José Gragera,2000-05-14,,1,Espanol
3845,Kang-in Lee,2001-02-19,,20,Paris SG
3846,Devyne Rensch,2003-01-18,,0,Roma
3847,Micky van de Ven,2001-04-19,,8,Tottenham
3848,Aaron Kamardin,2002-04-08,,0,Marseille
3849,Isaac Lihadji,2002-04-10,,1,Lille
3850,Sékou Mara,2002-07-30,,9,Auxerre
3851,Quentin Merlin,2002-05-16,,5,Rennes
3852,Nathanaël Mbuku,2002-03-16,,6,Augsburg
3853,Neto Borges,1996-09-13,,3,Clermont
3854,Bridge Ndilu,2000-07-21,,0,Nantes
3855,Harrison Ashby,2001-11-14,,0,Newcastle
3856,Fábio Carvalho,2002-08-30,,6,Brentford
3857,Emmanuel Emegha,2003-02-03,,26,Strasbourg
3858,Salah Oulad,2003-08-20,,0,Arsenal
3859,Jack Clarke,2000-11-23,,0,Ipswich
3860,Oliver Casey,2000-12-19,,0,Leeds
3861,Niall Huggins,2000-12-18,,0,Leeds
3862,Abdel Abqar,1999-03-10,,0,Getafe
3863,Alemão,1998-04-01,,1,Vallecano
3864,Randy Nteka,1997-12-06,,7,Vallecano
3865,Hicham Boudaoui,1999-09-23,,13,Nice
3866,Lewis O'Brien,1998-10-14,,1,Nott'm Forest
3867,Álex Sancris,1997-01-18,,0,Getafe
3868,Abdoul Kader Bamba,1994-04-25,,6,Nantes
3869,Vittorio Agostinelli,2002-02-21,,0,Fiorentina
3870,Dan Chesters,2002-04-04,,0,West Ham
3871,Joan García,2001-05-04,,0,Barcelona
3872,Gaizka Ayesa,2001-04-02,,0,Sociedad
3873,Lautaro de León,2001-02-09,,0,Celta
3874,Edoardo Bove,2002-05-16,,3,Roma
3875,Sergio Barcia,2000-12-31,,0,Celta
3876,Ronny Labonne,1997-09-14,,0,Lorient
3877,David Wieser,2002-02-13,,0,Inter
3878,Antonio Mionic,2001-05-31,,0,Milan
3879,Christian Celesia,2002-01-22,,0,Torino
3880,Lucas Llort,1999-06-08,,0,St Etienne
3881,Leo Román,2000-07-06,,0,Mallorca
3882,Robert Navarro,2002-04-12,,7,Ath Bilbao
3883,Vincenzo Cozzella,2001-12-21,,0,Auxerre
3884,Christian Oliva,1996-06-01,,1,Cagliari
3885,Mohammed Salisu,1999-04-17,,3,Monaco
3886,Michel Adopo,2000-07-19,,2,Cagliari
3887,Victor Kristiansen,2002-12-16,,0,Leicester
3888,Franco Vezzoni,2001-11-12,,0,Inter
3889,Edmond Tapsoba,1999-02-02,,7,Leverkusen
3890,Kristian Thorstvedt,1999-03-13,,11,Sassuolo
3891,Giovanni Garofani,2002-10-20,,0,Juventus
3892,Cosimo Marco Da Graca,2002-05-01,,0,Juventus
3893,Bart Verbruggen,2002-08-18,,0,Brighton
3894,Jake Cain,2001-09-02,,0,Liverpool
3895,Johan Bakayoko,2003-04-20,,2,RB Leipzig
3896,George Shelvey,2001-04-22,,0,Nott'm Forest
3897,Connor McAvoy,2002-02-16,,0,Fulham
3898,Mika Biereth,2003-02-08,,15,Monaco
3899,Harvey Elliott,2003-04-04,,5,Aston Villa
3900,Mohamed Abdelmonem,1999-02-01,,0,Nice
3901,Borja Garcés,1999-08-06,,1,Ath Madrid
3902,Kirian Rodríguez,1996-03-05,,6,Las Palmas
3903,Bjarki Bjarkason,2000-05-11,,0,Venezia
3904,Mikael Egill Ellertsson,2002-03-11,,3,Genoa
3905,Dani Rebollo,1999-12-10,,0,Betis
3906,Michael Olise,2001-12-12,,36,Bayern Munich
3907,James Trafford,2002-10-10,,0,Man City
3908,Achraf Dari,1999-05-06,,1,Brest
3909,Josh Brooking,2002-09-01,,0,Chelsea
3910,Issa Bah,2002-07-05,,0,Venezia
3911,Thomas Dickson-Peters,2002-09-16,,0,Norwich
3912,Xavi Simons,2003-04-21,,19,Tottenham
3913,Antonio Cioffi,2002-12-19,,0,Napoli
3914,Liam Morrison,2003-04-07,,0,Bayern Munich
3915,Josh Doig,2002-05-18,,2,Sassuolo
3916,Marco Somma,2002-02-07,,0,Sampdoria
3917,Lorenzo Lucchesi,2003-05-09,,0,Venezia
3918,Sebastiano Desplanches,2003-03-11,,0,Milan
3919,Samuel Giovane,2003-03-28,,0,Atalanta
3920,Federico Zuccon,2003-04-01,,0,Atalanta
3921,Andrea Ceresoli,2003-03-25,,0,Atalanta
3922,Guilherme Fernandes,2001-03-28,,0,Betis
3923,Elliot Anderson,2002-11-06,,4,Nott'm Forest
3924,Odeluga Offiah,2002-10-26,,0,Brighton
3925,Jeremy Sarmiento,2002-06-16,,0,Brighton
3926,Dennis Cirkin,2002-04-06,,0,
3927,Ben Knight,2002-06-14,,0,Man City
3928,Alessandro Rigo,2002-02-25,,0,Udinese
3929,Mario Soriano,2002-04-22,,0,Ath Madrid
3930,Alberto Moreno,2002-04-19,,0,Ath Madrid
3931,Antonio Pacheco,2002-01-03,,0,Villarreal
3932,Yéremy Pino,2002-10-20,,19,Crystal Palace
3933,Javi López,2002-03-25,,1,
3934,Cole Palmer,2002-05-06,,37,Chelsea
3935,Iván Martínez,2002-02-19,,0,Osasuna
3936,Adam Obert,2002-08-23,,1,Cagliari
3937,Theo Corbeanu,2002-05-17,,1,Granada
3938,Radu Drăgușin,2002-02-03,,2,Tottenham
3939,Răzvan Sava,2002-06-21,,0,Udinese
3940,Pape Matar Sarr,2002-09-14,,12,Tottenham
3941,Issa Soumaré,2000-10-10,,11,Le Havre
3942,Lamine Gueye,1998-03-13,,3,
3943,Pape Sy,1997-05-02,,0,Metz
3944,Pablo Martínez,1998-02-22,,1,Levante
3945,Umut Tohumcu,2004-08-11,,0,Hoffenheim
3946,Armindo Sieb,2003-02-17,,4,Mainz
3947,Lassine Sinayoko,1999-12-08,,12,Auxerre
3948,Elias Bördner,2002-02-18,,0,Ein Frankfurt
3949,Frederik Winther,2001-01-04,,0,Augsburg
3950,Nassim Innocenti,2002-02-19,,0,Lille
3951,Soudeysse Kari,2002-02-07,,0,Nice
3952,Enzo Millot,2002-07-17,,11,Stuttgart
3953,Cheick Souaré,2002-09-03,,0,Marseille
3954,Thibault Tamas,2001-02-20,,0,Montpellier
3955,Chrislain Matsima,2002-05-15,,3,Augsburg
3956,Lucien Agoumé,2002-02-09,,2,Sevilla
3957,Adil Aouchiche,2002-07-15,,2,Lorient
3958,Valentin Gendrey,2000-06-21,,4,Hoffenheim
3959,Clément Vidal,2000-06-18,,1,Ajaccio
3960,Sofiane Diop,2000-06-09,,28,Nice
3961,Julien Ponceau,2000-11-28,,4,Lorient
3962,Tim Breithaupt,2002-02-07,,0,Augsburg
3963,Youssouf Fofana,1999-01-10,,11,Milan
3964,Mathias Kvistgaarden,2002-04-15,,0,Norwich
3965,Charles Vanhoutte,1998-09-16,,0,Nice
3966,Roberto López,2000-04-24,,3,Leganes
3967,Xavi Sintes,2001-08-05,,0,Sevilla
3968,Tommaso Barbieri,2002-08-26,,0,Cremonese
3969,Henning Matriciani,2000-03-14,,0,Schalke 04
3970,Nico Melamed,2001-04-11,,2,Espanol
3971,Mateusz Musialowski,2003-10-16,,0,Liverpool
3972,Maxime Busi,1999-10-14,,1,Reims
3973,Tony Springett,2002-09-22,,0,Norwich
3974,Oihan Sancet,2000-04-25,,40,Ath Bilbao
3975,Luis Hartwig,2002-11-23,,0,Bochum
3976,Ivan Smolcic,2000-08-17,,0,Como
3977,Giorgio Scalvini,2003-12-11,,6,Atalanta
3978,Fabio Miretti,2003-08-03,,5,Juventus
3979,Armando Broja,2001-09-10,,3,Burnley
3980,Lewis Richards,2001-10-15,,0,Wolves
3981,Lorenzo Lucca,2000-09-10,,22,Nott'm Forest
3982,Hamza Haoudi,2001-03-09,,0,Frosinone
3983,Louis Lord,2003-10-22,,0,Werder Bremen
3984,Mohamed Sankoh,2003-10-16,,0,Stuttgart
3985,Iuri Moreira,2004-03-24,,0,Marseille
3986,Ethan Wady,2002-01-23,,0,Chelsea
3987,Hugo Duro,1999-11-10,,41,Valencia
3988,Maximilian Schmid,2003-03-05,,0,FC Koln
3989,Tòfol Montiel,2000-04-11,,0,Mallorca
3990,Marco Molla,2002-06-19,,0,Bologna
3991,Bambasé Conté,2003-07-07,,0,Hoffenheim
3992,Niklas Jessen,2003-09-04,,0,Dortmund
3993,David Lelle,2003-03-09,,0,Dortmund
3994,Grant-Leon Ranos,2003-07-20,,0,
3995,Philipp Schulze,2003-01-29,,0,Wolfsburg
3996,Mohamed Daramy,2002-01-07,,4,Reims
3997,Harry Tyrer,2001-12-06,,0,Everton
3998,Marten Winkler,2002-10-31,,0,Hertha
3999,Strahinja Pavlović,2001-05-24,,5,Milan
4000,Lázaro,2002-03-12,,6,Almeria
4001,Simone Ianesi,2002-02-13,,0,Udinese
4002,Harrison Sohna,2002-07-01,,0,Aston Villa
4003,Kandet Diawara,2000-02-10,,0,Le Havre
4004,Arnau Fàbrega,2000-06-28,,0,Granada
4005,Thibault Klidjé,2001-07-10,,0,
4006,Ibrahim Cissoko,2003-03-26,,1,Toulouse
4007,Leonardo Balerdi,1999-01-26,,4,Marseille
4008,Julián Alvarez,2000-01-31,,45,Ath Madrid
4009,Thiago Almada,2001-04-26,,4,Ath Madrid
4010,Josh Wilson-Esbrand,2002-12-26,,1,Man City
4011,Jan Paul van Hecke,2000-06-08,,4,Brighton
4012,Ignacio Laquintana,1999-02-01,,0,Huesca
4013,Gastón Álvarez,2000-03-24,,4,Getafe
4014,Ruly García,2000-01-27,,0,Celta
4015,Rayan Aït-Nouri,2001-06-06,,9,Man City
4016,Maximilian Beier,2002-10-17,,32,Dortmund
4017,Federico Viñas,1998-06-30,,5,
4018,Ruben Kluivert,2001-05-21,,1,Lyon
4019,Chris Richards,2000-03-28,,3,Crystal Palace
4020,Augustine Boakye,2000-11-03,,3,St Etienne
4021,Daniel Svensson,2002-02-12,,3,Dortmund
4022,Melker Widell,2002-04-19,,0,
4023,Edoardo Sottini,2002-08-18,,0,Inter
4024,Albian Hajdari,2003-05-18,,1,Hoffenheim
4025,Ísak Jóhannesson,2003-03-23,,1,FC Koln
4026,Giuseppe Agostino,2002-12-21,,0,Genoa
4027,Sebastian Nanasi,2002-05-16,,9,Strasbourg
4028,Armand Laurienté,1998-12-04,,27,Sassuolo
4029,James Furlong,2002-06-07,,0,Brighton
4030,Jamal Musiala,2003-02-26,,46,Bayern Munich
4031,Gianluca Schäfer,2003-02-27,,0,Ein Frankfurt
4032,Martin Baturina,2003-02-16,,5,Como
4033,Jon Pacheco,2001-01-08,,1,Alaves
4034,Osame Sahraoui,2001-06-11,,4,Lille
4035,Yvann Maçon,1998-10-01,,1,St Etienne
4036,Layton Stewart,2002-09-03,,0,Liverpool
4037,Ed Turns,2002-10-18,,0,Brighton
4038,Bryan Fiabema,2003-02-16,,0,Sociedad
4039,Ville Koski,2002-01-27,,0,Alaves
4040,Eiran Cashin,2001-11-09,,0,Brighton
4041,Jan Schöppner,1999-06-12,,7,Heidenheim
4042,Mazeed Ogungbo,2002-10-20,,0,Arsenal
4043,Harvey White,2001-09-19,,0,Tottenham
4044,Pietro Boer,2002-05-12,,0,Roma
4045,Coke Carrillo,2002-01-07,,0,Celta
4046,CJ Egan-Riley,2003-01-02,,0,Marseille
4047,Louie Barry,2003-06-21,,0,Aston Villa
4048,Samuel Iling-Junior,2003-10-04,,3,
4049,Charlie Patino,2003-10-17,,0,Arsenal
4050,Harvey Vale,2003-09-11,,0,Chelsea
4051,Jude Bellingham,2003-06-29,,44,Real Madrid
4052,Nathan Young-Coombes,2003-01-15,,0,Brentford
4053,Finley Burns,2003-06-17,,0,Man City
4054,Ignasi Vilarrasa,1999-08-23,,0,Valladolid
4055,Enzo Loiodice,2000-11-27,,0,Las Palmas
4056,Lukas Jensen,1999-03-18,,0,Burnley
4057,Diego Zuppel,2002-10-13,,0,Spezia
4058,Will Dennis,2000-07-10,,0,Bournemouth
4059,Enrico Di Gesù,2002-03-26,,0,Milan
4060,Mattia Zanotti,2003-01-11,,0,Inter
4061,Benedetto Barba,2003-01-27,,0,Napoli
4062,Álex Sala,2001-04-09,,0,Lecce
4063,Aritz Castro,1998-05-20,,0,Alaves
4064,Medon Berisha,2003-10-21,,2,Lecce
4065,Anthony Elanga,2002-04-27,,14,Newcastle
4066,James McAtee,2002-10-18,,6,Nott'm Forest
4067,Antoine Semenyo,2000-01-07,,35,Man City
4068,Shane Flynn,2001-10-14,,0,Leicester
4069,Marcus Pedersen,2000-07-16,,0,Torino
4070,David Alba,1999-05-05,,0,Getafe
4071,Miguel Rubio,1998-03-11,,2,Espanol
4072,Andrej Ilic,2000-04-03,,8,Union Berlin
4073,Semir Telalovic,1999-12-23,,0,M'gladbach
4074,James Sweet,2003-11-03,,0,Arsenal
4075,Oliver Ewing,2003-01-03,,0,Leicester
4076,Owen Bevan,2003-10-26,,0,Bournemouth
4077,Lucas Laux,2002-10-14,,0,Mainz
4078,Maximilian Breunig,2000-08-14,,2,Heidenheim
4079,Dwight McNeil,1999-11-22,,21,Everton
4080,Filip Jørgensen,2002-04-16,,0,Chelsea
4081,Gavin Bazunu,2002-02-20,,0,
4082,Juan Cruz,2000-04-25,,6,Leganes
4083,George Campbell,2001-06-22,,0,West Brom
4084,Pierre Kalulu,2000-06-05,,6,Juventus
4085,Arnaud Kalimuendo,2002-01-20,,57,Ein Frankfurt
4086,Johann Lepenant,2002-10-22,,3,Nantes
4087,Carlos Augusto,1999-01-07,,10,Inter
4088,Jannik Horz,2003-04-14,,0,Ein Frankfurt
4089,Joel López,2002-03-31,,0,Celta
4090,Jesurun Rak-Sakyi,2002-10-05,,0,Crystal Palace
4091,Vitinha,2000-03-15,,14,Genoa
4092,Alex Kirk,2002-10-27,,0,Arsenal
4093,Zane Monlouis,2003-10-16,,0,Arsenal
4094,Levi Laing,2003-04-12,,0,West Ham
4095,Daniel Oyegoke,2003-01-03,,0,Verona
4096,Myles Peart-Harris,2002-09-18,,0,Brentford
4097,Lewis Bate,2002-10-28,,0,Leeds
4098,Hubert Graczyk,2003-02-28,,0,Man United
4099,Fin Stevens,2003-04-10,,0,St Pauli
4100,Aune Heggebø,2001-07-29,,0,West Brom
4101,Kevin Agudelo,1998-11-14,,5,Spezia
4102,Nikola Cavlina,2002-06-02,,0,Como
4103,Stipe Biuk,2002-12-26,,0,Valladolid
4104,Mahamé Siby,1996-07-07,,0,Strasbourg
4105,Saúl Coco,1999-02-09,,3,Torino
4106,Tim Civeja,2002-01-04,,0,Augsburg
4107,Joseda Menargues,2002-05-01,,0,Valencia
4108,Kelvin Yeboah,2000-05-06,,1,Montpellier
4109,Julien Boyer,1998-04-10,,0,Clermont
4110,Víctor García,1997-09-16,,1,Levante
4111,Bandiougou Fadiga,2001-01-15,,0,Lorient
4112,Dominique Youfeigane,2000-02-07,,0,Lorient
4113,Niels Nkounkou,2000-11-01,,3,Ein Frankfurt
4114,Salim Akkal,2000-02-17,,0,Angers
4115,Yahya Soumaré,2000-06-23,,0,Lyon
4116,Moussa Djitté,1999-10-04,,0,Ajaccio
4117,Warren Tchimbembé,1998-04-21,,0,Metz
4118,Aitor Paredes,2000-04-29,,5,Ath Bilbao
4119,Aaron Hickey,2002-06-10,,5,Brentford
4120,Victor Parada,2002-04-04,,0,Alaves
4121,Sebastian Sebulonsen,2000-01-27,,0,FC Koln
4122,Aïssa Boudechicha,2000-04-13,,0,
4123,Nicolai Remberg,2000-06-19,,0,
4124,Adam Markhiev,2002-03-17,,0,
4125,Woyo Coulibaly,1999-05-26,,0,Sassuolo
4126,Himad Abdelli,1999-11-17,,10,Marseille
4127,Cheikh Diaby,2000-03-07,,0,West Brom
4128,Thomas Callens,1998-09-06,,0,Lorient
4129,Ilyas Chaira,2001-02-02,,3,
4130,Azzedine Ounahi,2000-04-19,,9,Girona
4131,Tiago Cukur,2002-11-30,,0,Watford
4132,Melkamu Frauendorf,2004-01-12,,0,Liverpool
4133,Fabio Gruber,2002-09-03,,0,
4134,Alpha Sissoko,1997-03-07,,0,St Etienne
4135,Ouparine Djoco,1998-04-22,,0,Clermont
4136,Yohann Magnin,1997-06-21,,2,Clermont
4137,Ansou Sow,2000-05-09,,0,Lens
4138,Nikola Stulic,2001-09-08,,3,Lecce
4139,Beto,1998-01-31,,36,Everton
4140,Maximilian Brüll,2002-08-26,,0,M'gladbach
4141,Pep Chavarría,1998-04-10,,2,Vallecano
4142,Justin Njinmah,2000-11-15,,13,Werder Bremen
4143,Dion Berisha,2003-05-09,,0,Augsburg
4144,Max Haygarth,2002-01-21,,0,Brentford
4145,Mark Helm,2001-10-21,,0,Burnley
4146,Senou Coulibaly,1994-09-04,,3,Dijon
4147,Leif Davis,1999-12-31,,1,Ipswich
4148,Kenson Pierre Bauer,2003-07-31,,0,Bielefeld
4149,Dickson Abiama,1998-11-03,,0,Greuther Furth
4150,Scott Banks,2001-09-26,,0,St Pauli
4151,Florian Flick,2000-05-01,,1,Schalke 04
4152,Abdel Medioub,1997-08-28,,0,
4153,Eric Martel,2002-04-29,,3,FC Koln
4154,Joscha Wosz,2002-07-20,,0,RB Leipzig
4155,Leopold Querfeld,2003-12-20,,4,Union Berlin
4156,Charlie Cresswell,2002-08-17,,6,Toulouse
4157,Jonas Kersken,2000-09-01,,0,M'gladbach
4158,Joshua Schwirten,2002-01-07,,0,FC Koln
